"","AL0002_S124","AL0003_S134","AL0004_S144","CH0001_S154","CH0002_S83","CH0006_S93","CH0012_S103","CH0016_S114","CH0018_S125","CH0019_S135","CH0020_S145","CH0022_S155","CH0023_S84","CH0030_S94","CH0035_S104","CH0038_S115","CH0039_S126","CH0050_S136","CH0055_S146","DU0002_S32","DU0004_S42","DU0005_S52","DU0007_S62","DU0010_S72","DU0012_S82","DU0013_S11","DU0017_S22","DU0019_S112","DU0034_S123","DU0038_S133","DU0047_S143","DU0058_S153","DU0059_S163","DU0063_S92","DU0064_S102","DU0071_S113","DU0074_S29","DU0076_S26","DU0077_S3","DU0083_S1","DU0087_S4","DU0089_S14","DU0099_S24","IT103_S55","IT11_S34","IT148_S66","IT173_S76","IT197_S5","IT202_S15","IT222_S25","IT226_S35","IT230_S45","IT236_S56","IT254_S67","IT257_S77","IT261_S6","IT271_S16","IT309_S26","IT311_S36","IT315_S46","IT323_S57","IT337_S68","IT338_S78","IT339_S7","IT361_S17","IT381_S27","IT52_S44","IT85_S58","KL0002_S156","KL0003_S85","KL0004_S95","KL0006_S105","KL0007_S116","KL0008_S127","KL0009_S137","KL0010_S147","KL0011_S157","KL0012_S10","KL0013_S86","KL0014_S96","KL0016_S106","KL0017_S117","KL0018_S128","KL0019_S138","KL0020_S37","KL0021_S148","KL0022_S158","KL0023_S87","KL0024_S97","KL0025_S107","KL0026_S118","KL0027_S129","KL0028_S139","KL0029_S149","KL0031_S159","KL0035_S88","KL0036_S98","KL0037_S108","KL0039_S119","KL0040_S130","KL0041_S140","KL0042_S150","KL0043_S160","SBE0003_S40","SBE0004_S51","SBE0006_S62","SBE0007_S72","SBE0008_S1","SBE0009_S11","SBE0010_S21","SBE0011_S31","SBE0012_S41","SBE0015_S52","SBE0018_S63","SG0001_S89","SG0002_S99","SG0003_S109","SG0006_S120","SG0012_S131","SG0024_S141","SG0025_S151","SG0028_S161","SG0031_S90","TBE0001_S73","TBE0002_S2","TBE0003_S12","TBE0004_S22","TBE0005_S32","TBE0006_S42","TBE0007_S53","TBE0008_S64","TBE0009_S74","TBE0010_S3","TBE0011_S13","TBE0012_S23","TBE0013_S33","TBE0014_S43","TBE0015_S133","TBE0016_S142","TBS002_S63","TBS006_S66","TBS011_S40","TBS035_S33","TBS150_S43","TBS153_S71","TBS160_S28","TBS165_S41","TBS277_S78","TBS349_S69","TBS365_S81","TBS385_S73","TBS387_S47","TBS396_S4","TBS425_S56","TBS435_S44","TBS442_S70","TBS461_S37","TBS466_S7","TBS467_S17","TBS468_S59","TBS469_S60","TBS479_S75","TBS480_S80","TBS488_S21","TBS516_S25","TBS524_S49","TBS556_S34","TBS559_S20","TBS587_S9","TBS596_S14","TBS656_S45","TBS663_S5","TBS664_S8","TBS668_S51","TBS670_S12","TBS671_S67","TBS672_S48","TH0007_S20","TH0008_S30","TH0016_S54","TH0017_S65","TH0019_S75","TT0003_S100","TT0005_S110","TT0006_S121","TT0009_S132","TT0010_S142","TT0011_S152","TT0012_C1","TT0014_S162","TT0015_S91","TT0016_C1","TT0017_S101","TT0018_S111","TT0019_S122","TT0021_S48","TT0025_S1","TT0029_S64","TT0030_S59","TT0031_S69","TT0033_S79","TT0034_S8","TT0038_S18","TT0040_S47","TT0042_S28","TT0043_S38","TT0045_S49","TT0048_S60","TT0049_S70","TT0051_S80","TT0053_S9","TT0059_S19","TT0060_S29","TT0061_S39","TT0062_S50","TT0063_S61","TT0065_S71","TT0067_S81","TT0069_S10","TTS1106_S54","TTS1108_S15","TTS1111_S53","TTS1115_S50","TTS1116_S57","TTS1118_S65","TTS1120_S38","TTS1122_S79","TTS1123_S10","TTS1131_S31","TTS1134_S35","TTS1141_S18","TTS1146_S76","TTS1149_S46","TTS1160_S6","TTS1170_S27","TTS1188_S58","TTS1189_S61","TTS1194_S68","TTS1200_S77","TTS1203_S39","TTS1204_S2","TTS1205_S19","TTS1210_S64","TTS1212_S36","TTS1214_S16","TTS1223_S23","TTS1263_S30","TTS1272_S24","TTS1301_S13","TTS1320_S74","TTS1330_S55"
"k141_2480553.concoct_part_0",0,0,0,3.59826036934025,3.01091339251796,0,0,0,0,0,0,0,0,0,2.8838503124366,0,0,0,0,0,0,0.974165884908331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11291579879889,0,0,0,4.3777055714778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40656239045895,0,0,0,0.601680874145533,0,0,0,0,1.16885421941155,0,0,5.1434058285092,0,0,0,0,0,0,0,6.57404972287184,0,0,0,0,0,0,0,0,0,0,0,4.69276009063364,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77729199785599,0,0,0,0,0,0,0,8.15155290282241,0,0,0,1.20350725204595,0,0,0,0,0,0,0,13.589658612959,0,2.44236963925039,0,0,6.35354713980702,0,0,0,0,2.2880557617112,6.52684856943744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1680256069534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867899640188828,2.0846765477747,0,3.23803865446509,0,1.13118310041458,0,12.74234584272,3.20434462283133,0,0,0,0,0,0,0,0,0,0,0,0.906829714845784,7.02438750440584,11.7747291855804,0,0,0,10.4837205684276,0,0,0,0,0,17.7854470905015,0,6.80802097861766,0,0,9.00796814130511,0,0,0,0,0.314677448690846,6.55572793779577,0,0,0,5.02243296460491,0,2.49398468130159,0,1.8379140332319,0,0,0,0,0,0
"k141_3586762.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15680992896674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41330395271892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59861616416776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0582637923811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_1008935.concoct_part_0",0,0,0,3.2419745348763,1.35639219279885,0,0,0,0,0,0,0,0,0,7.7949078018182,0,0,0,0,0,0,0,0,2.50927141887632,0,0,0,0,0,0,0,0,0.737509687714727,0,0,0,0,0,0,0,10.4645131554632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09588681503654,0,0,0,0,0,0,0,1.08420951897907,3.87085246093971,0,0,0,0,0,0,4.63412566267918,0,0,2.19290001509677,3.04081381616348,0,0,0,2.71476000036694,0,1.81825609728644,0,0,0,0,0,0,0,15.4949068780566,2.24139437718242,0,0,0,0,0,0,0,0,0,0,0,3.46830676802159,0,1.80206848284354,13.187706681044,0,0,1.85059328816797,0,0,0,0,0,0,0,0,0,4.97278604949822,0,0,0,0,5.36065625998073,0,0,0,6.60160691205615,0,0,0,0,0,1.42561318720874,0,1.03075066177114,3.92039016694609,0,0,5.41252452187642,0,0,0,6.26122770515912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853123558223846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2249098099422,0,0,3.14870967636906,0,0,1.71644926408899,0,0,0,0,0,1.87671257341706,0,0,0,0,9.17259949659784,0,4.67730103974755,2.88706280309884,0,0,0,0,0,0,0,0,0,0,0,18.5195493380966,12.6577196060787,1.06088410110566,0,0,0,0,6.85870164573638,0,0,0,0,4.00610021512754,0,0,0,0,0,0,1.0841889364522,0,0,0.567038607905196,5.90660509534163,7.92315908020435,0,0,2.26256553209876,0,5.61759989357984,0,4.96779266764576,0,0,0,0,0,0
"k141_1009127.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91446559743344,1.64968074112727,0,0,0,0,1.21523264687186,3.57807328361148,1.6740075783072,0,0,1.93111144020142,0,0,3.51200230212419,0,0,1.72121071540202,2.29561148774772,0,0,6.57516232693763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07666215103794,0,0,0,0,0,2.54725957293175,7.27539525446679,0,0,0,0,0,0,0,0,0,6.18244218464042,0,0,0,0,0,0,26.9980326373106,0,0,0,0,0,0,0,9.70773002472353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59914393405995,0,0,1.73912565288226,0,0,0,0,0,0,0,0,3.31183784525858,0,0,0,0,0,0,0,3.83552028793713,0,0,0,0,0,0,0,0,0,5.32765741122082,2.21055090350824,0,0,0,0,0,0,0,0,5.11280270968706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4138958016176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711083753514602,0,0,0,0,11.8362080024036,0,0,3.22612317480435,0,0,0,0,0,2.3515622443059,0,0,0,0,0,0,0,2.71316502359195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65095396427703,0,2.04311740493571,0,0,0,18.8538558331407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4077953119168,0,12.4495075487294,0,0,0,0,0,0
"k141_2098458.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.661720713831,0,0,0,0,0,0,0,18.0025215509085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3939796264122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_4351539.concoct_part_0",0,0,0,0,0,0,5.69210028866205,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1800165460126,11.7900839428616,0,1.68532867924121,0,0,6.51384896461903,22.7307466581082,25.921881115478,0,0,14.9515575145307,46.2318718228483,0,0,0,0,32.8034684724525,32.8129576420325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1693803341697,0,0,0,0,0,0,0,0,0,0,19.4186448745882,0,0,0,22.2983097017336,11.7886231162151,0,0,10.3748905276766,0,0,19.6378771322452,36.3081628241141,0,0,0,0,0,9.76971761256272,0,9.51164928740689,0,0,0,7.14654487699368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5297053441665,0,8.06894961155153,3.80963434302672,0,0,0,0,0,0,0,0,0,0,0,9.71049643411926,0,0,0,0,0,14.4017385549231,0,0,0,14.7796917919007,0,0,0,37.0580865898658,0,6.38333175607146,0,9.23058721806285,18.4316537171964,0,30.474971980514,0,6.47620979638048,0,0,14.0176500894294,0,0,0,75.2390295689461,0,44.1570246182684,0,0,0,0,0,0,0,0,0,0,0,0,0,7.639899448076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19955119702071,0,0,0,0,7.04933801404055,0,0,11.5283709425386,0,0,0,0,0,32.9124405610599,0,0,0,0,13.6904236898928,0,3.80783696544379,6.46356242988903,0,0,0,0,0,0,0,0,0,0,6.20364931064342,4.8778361173942,0,19.0008769078748,0,0,0,10.5734854342336,0,24.7402373505372,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17371814566924,13.2237202257821,35.4767712720863,0,0,20.2617463710709,0,1.67689263424026,0,25.9511115219775,0,0,0,0,0,0
"k141_3587148.concoct_part_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20304382147218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2189020863392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80323339638024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_3950483.concoct_part_0",0,0,0,0,7.85946745163229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6230398063291,0,0,33.9259692097672,0,0,13.7368995618316,115.210600337269,34.4051950997267,0,0,39.6893459267551,17.0936795909942,18.3157023814943,7.21807511274589,0,24.611570485245,58.3693141796884,44.8217284234469,42.7793825075933,4.25512186210049,0,9.30763853807932,0,0,0,0,0,0,0,0,33.0794454972065,12.442990262248,19.1260118799063,0,0,23.9183738409359,0,0,0,0,0,0,0,0,0,0,0,0,64.0729175525035,0,0,8.95064618379204,0,0,0,0,0,0,0,0,0,21.7737546916955,0,0,0,46.8951285839149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0967274069117,0,0,3.28665531487698,0,0,0,0,0,0,0,0,0,0,0,6.80668526721984,0,0,0,0,0,16.5662620269222,13.9227517226142,0,0,4.25025502941936,0,22.7782276881243,0,15.9854130715583,0,5.50704066418274,0,0,4.54325512611993,0,13.145714209268,0,5.58716859178181,0,0,0,0,31.5244047301882,0,43.2735767885616,0,0,0,0,0,0,0,0,0,14.3571849910741,0,0,0,0,0,6.59110924178492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8604060147145,0,12.163237814474,0,0,0,0,0,0,0,0,0,7.25558231604241,0,11.269784765928,0,0,0,29.5659420994351,5.57625743061633,34.8311746374039,0,0,0,0,0,0,0,0,0,0,4.73424353268635,48.8958556303617,16.3924743042332,0,0,6.29870382661679,13.6829675646463,26.4946685436607,0,0,0,0,0,0,5.9237195180749,0,0,31.3516523315301,0,0,0,0,0,0,0,0,0,8.74012705721534,0,13.0202293272655,0,35.1820771173688,0,0,0,0,0,0
"k141_3587613.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6869092521593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02675658029581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22293725889585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976130541276132,0,0,0,0,0,0,0,11.85888268728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6158320174804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358282058698009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93203379330251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28534154656821,0,0,0,0,0,0,0,0,0,0
"k141_2099067.concoct_part_5",0,0,0,0,0,0,0,0,0,0,0,0,1.21664518991122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8157100259393,0,2.57888012063857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978997461635454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_2099067.concoct_part_6",0,0,0,0,0,0,0,0,0,0,0,0,1.21664518991122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09350870956876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9997436125124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_2099067.concoct_part_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05534600084758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2221068468096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61275838340422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_2099067.concoct_part_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09350870956876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68511533361586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10608955976156,0,58.1479857687105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_2099067.concoct_part_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68511533361586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.6310418850289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489498730817727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_3253735.concoct_part_0",0,0,0,0,1.82265282954137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842958746736986,0,0,0.434408316690801,0,1.19681250514784,0,0,0,0.991029088978814,0,0,0,0,0,0,0,1.48017851395072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60073016791361,0,0,0,0,0,0,6.22710916236088,0,0,0,5.44812720643626,0,0,0,0,0,1.46596963834402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.421530613874,5.71644800960105,0,0,0,0,0,0,0,0,0,0,0,2.18562503700646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43328497988302,15.2357900777018,1.05360533164763,0,0,0,1.9435417295648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1463852974091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6522387969961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840611218577873,5.04782584304429,0,0,0,0,0,1.14275020025688,0,0,0,0,0,0,0,0,0,0,0,0,6.03843114438769,0,0,0,0,0,0,0,0,0,0,0,10.7663991746543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_4352698.concoct_part_0",0,0,0,0,5.36905116145955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91930849088842,0,7.39634360840987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0609197425001,0,0,0,0,0,1.439452403633,0,0,0,0,0,0,0,0,0,0,23.2420264332103,78.5678572381196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66263168424953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55182074115182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4636395245865,0,0,6.79427673195852,0,0,0,0,0,3.71432609075954,7.43477714630443,0,5.77406020439129,0,0,0,0,0,14.2765671943674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4173067577649,0,0,0,0,0,0,0,0,0,17.9119728976422,0,13.3417965954244,0,0,0,0,0,0,0,0
"k141_3253963.concoct_part_0",0,0,0,0,3.31727690885277,0,0,0,0,0,0,0,0,0,6.35457006090335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56984281286842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97741510983581,0,0,0,0,1.28778633138513,0,0,0,0,0,0,4.95786863122782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3405064563656,0,0,0,0,0,0,0,0,0,0,8.48230623521587,0,0,6.24245298135419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24414142810339,0,0,0,0,0,0,0,0,0,0,0,0,3.83517977869468,0,0,56.2581246920753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59358903616731,0,0,0,0,0,2.07983593499422,0,0,0,0,0,0,62.1879424936631,0,0,0,0,0,0,0,5.18912796792945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74775017271273,0,0,0,0,0,0,0,0
"k141_2099801.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14008039079455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8188584065046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.371702467679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9924601638833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_2868640.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09914565060516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51934086986451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8558026616556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57458780554971,0,7.6342200689526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5992346092208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
